cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id,year,abstract_word_count,title_word_count
543aq9dx,3d2962558f0a2ed4ddc00989168efe60856bd792; eed4a68d4e44f9887b3219ad5813eed5f0c4d42b; d94115064a8168415d634f654869a4009e4c3c70,PMC,Preliminary Findings of a Randomized Trial of Non-Pharmaceutical Interventions to Prevent Influenza Transmission in Households,10.1371/journal.pone.0002101,PMC2364646,18461182,cc0,"BACKGROUND: There are sparse data on whether non-pharmaceutical interventions can reduce the spread of influenza. We implemented a study of the feasibility and efficacy of face masks and hand hygiene to reduce influenza transmission among Hong Kong household members. METHODOLOGY/PRINCIPAL FINDINGS: We conducted a cluster randomized controlled trial of households (composed of at least 3 members) where an index subject presented with influenza-like-illness of <48 hours duration. After influenza was confirmed in an index case by the QuickVue Influenza A+B rapid test, the household of the index subject was randomized to 1) control or 2) surgical face masks or 3) hand hygiene. Households were visited within 36 hours, and 3, 6 and 9 days later. Nose and throat swabs were collected from index subjects and all household contacts at each home visit and tested by viral culture. The primary outcome measure was laboratory culture confirmed influenza in a household contact; the secondary outcome was clinically diagnosed influenza (by self-reported symptoms). We randomized 198 households and completed follow up home visits in 128; the index cases in 122 of those households had laboratory-confirmed influenza. There were 21 household contacts with laboratory confirmed influenza corresponding to a secondary attack ratio of 6%. Clinical secondary attack ratios varied from 5% to 18% depending on case definitions. The laboratory-based or clinical secondary attack ratios did not significantly differ across the intervention arms. Adherence to interventions was variable. CONCLUSIONS/SIGNIFICANCE: The secondary attack ratios were lower than anticipated, and lower than reported in other countries, perhaps due to differing patterns of susceptibility, lack of significant antigenic drift in circulating influenza virus strains recently, and/or issues related to the symptomatic recruitment design. Lessons learnt from this pilot have informed changes for the main study in 2008. TRIAL REGISTRATION: ClinicalTrials.gov NCT00425893 HKClinicalTrials.com HKCTR-365",2008-05-07,"Cowling, Benjamin J.; Fung, Rita O. P.; Cheng, Calvin K. Y.; Fang, Vicky J.; Chan, Kwok Hung; Seto, Wing Hong; Yung, Raymond; Chiu, Billy; Lee, Paco; Uyeki, Timothy M.; Houck, Peter M.; Peiris, J. S. Malik; Leung, Gabriel M.",PLoS One,,,,document_parses/pdf_json/3d2962558f0a2ed4ddc00989168efe60856bd792.json; document_parses/pdf_json/eed4a68d4e44f9887b3219ad5813eed5f0c4d42b.json; document_parses/pdf_json/d94115064a8168415d634f654869a4009e4c3c70.json,document_parses/pmc_json/PMC2364646.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2364646/,,2008.0,295,15
nmmimc71,2000b56ab7a60199d3bbb2148295370ae87b3d58; 45413d24ce4a3a305bd77754c506c525d308396b,PMC,Real Time Bayesian Estimation of the Epidemic Potential of Emerging Infectious Diseases,10.1371/journal.pone.0002185,PMC2366072,18478118,cc-by,"BACKGROUND: Fast changes in human demographics worldwide, coupled with increased mobility, and modified land uses make the threat of emerging infectious diseases increasingly important. Currently there is worldwide alert for H5N1 avian influenza becoming as transmissible in humans as seasonal influenza, and potentially causing a pandemic of unprecedented proportions. Here we show how epidemiological surveillance data for emerging infectious diseases can be interpreted in real time to assess changes in transmissibility with quantified uncertainty, and to perform running time predictions of new cases and guide logistics allocations. METHODOLOGY/PRINCIPAL FINDINGS: We develop an extension of standard epidemiological models, appropriate for emerging infectious diseases, that describes the probabilistic progression of case numbers due to the concurrent effects of (incipient) human transmission and multiple introductions from a reservoir. The model is cast in terms of surveillance observables and immediately suggests a simple graphical estimation procedure for the effective reproductive number R (mean number of cases generated by an infectious individual) of standard epidemics. For emerging infectious diseases, which typically show large relative case number fluctuations over time, we develop a Bayesian scheme for real time estimation of the probability distribution of the effective reproduction number and show how to use such inferences to formulate significance tests on future epidemiological observations. CONCLUSIONS/SIGNIFICANCE: Violations of these significance tests define statistical anomalies that may signal changes in the epidemiology of emerging diseases and should trigger further field investigation. We apply the methodology to case data from World Health Organization reports to place bounds on the current transmissibility of H5N1 influenza in humans and establish a statistical basis for monitoring its evolution in real time.",2008-05-14,"Bettencourt, Luís M. A.; Ribeiro, Ruy M.",PLoS One,,,,document_parses/pdf_json/2000b56ab7a60199d3bbb2148295370ae87b3d58.json; document_parses/pdf_json/45413d24ce4a3a305bd77754c506c525d308396b.json,document_parses/pmc_json/PMC2366072.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2366072/,,2008.0,268,12
rzzsmuoc,92ed9b003b6c24304a7bad059d22c286735ed839,PMC,"DetectiV: visualization, normalization and significance testing for pathogen-detection microarray data",10.1186/gb-2007-8-9-r190,PMC2375028,17868443,cc-by,"DNA microarrays offer the possibility of testing for the presence of thousands of micro-organisms in a single experiment. However, there is a lack of reliable bioinformatics tools for the analysis of such data. We have developed DetectiV, a package for the statistical software R. DetectiV offers powerful yet simple visualization, normalization and significance testing tools. We show that DetectiV performs better than previously published software on a large, publicly available dataset.",2007-09-14,"Watson, Michael; Dukes, Juliet; Abu-Median, Abu-Bakr; King, Donald P; Britton, Paul",Genome Biol,,,,document_parses/pdf_json/92ed9b003b6c24304a7bad059d22c286735ed839.json,document_parses/pmc_json/PMC2375028.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2375028/,,2007.0,71,10
8rrkf78o,235855da90347b259f4d6b244821f3c1c264c04e,PMC,Expression of Foot-and-Mouth Disease Virus Capsid Proteins in Silkworm-Baculovirus Expression System and Its Utilization as a Subunit Vaccine,10.1371/journal.pone.0002273,PMC2386233,18509464,cc-by,"BACKGROUND: Foot-and-mouth disease (FMD) is a highly contagious disease of livestock that causes severe economic loss in susceptible cloven-hoofed animals. Although the traditional inactivated vaccine has been proved effective, it may lead to a new outbreak of FMD because of either incomplete inactivation of FMDV or the escape of live virus from vaccine production workshop. Thus, it is urgent to develop a novel FMDV vaccine that is safer, more effective and more economical than traditional vaccines. METHODOLOGY AND PRINCIPAL FINDINGS: A recombinant silkworm baculovirus Bm-P12A3C which contained the intact P1-2A and 3C protease coding regions of FMDV Asia 1/HNK/CHA/05 was developed. Indirect immunofluorescence test and sandwich-ELISA were used to verify that Bm-P12A3C could express the target cassette. Expression products from silkworm were diluted to 30 folds and used as antigen to immunize cattle. Specific antibody was induced in all vaccinated animals. After challenge with virulent homologous virus, four of the five animals were completely protected, and clinical symptoms were alleviated and delayed in the remaining one. Furthermore, a PD(50) (50% bovine protective dose) test was performed to assess the bovine potency of the subunit vaccine. The result showed the subunit vaccine could achieve 6.34 PD(50) per dose. CONCLUSION: The results suggest that this strategy might be used to develop the new subunit FMDV vaccine.",2008-05-28,"Li, Zhiyong; Yi, Yongzhu; Yin, Xiangping; Zhang, Zhifang; Liu, Jixing",PLoS One,,,,document_parses/pdf_json/235855da90347b259f4d6b244821f3c1c264c04e.json,document_parses/pmc_json/PMC2386233.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2386233/,,2008.0,214,18
iy4c7404,3f6a8fc2249ec3b9bc431c5eded7f6234c75c49d,PMC,The effect of network mixing patterns on epidemic dynamics and the efficacy of disease contact tracing,10.1098/rsif.2007.1272,PMC2386895,18055417,cc-by,"In networks, nodes may preferentially contact other nodes with similar (assortatively mixed) or dissimilar (disassortatively mixed) numbers of contacts. Different patterns of contact support different epidemic dynamics, potentially affecting the efficacy of control measures such as contact tracing, which aims to identify and isolate nodes with infectious contacts. We used stochastic simulations to investigate the effects of mixing patterns on epidemic dynamics and contact-tracing efficacy. For uncontrolled epidemics, outbreaks occur at lower infection rates for more assortatively mixed networks, with faster initial epidemic growth rate and shorter epidemic duration than for disassortatively mixed networks. Contact tracing performs better for assortative mixing where epidemic size is large and tracing rate low, but it performs better for disassortative mixing at higher contact rates. For assortatively mixed networks, disease spreads first to highly connected nodes, but this is balanced by contact tracing quickly identifying these same nodes. The converse is true for disassortative mixing, where both disease and tracing are less likely to target highly connected nodes. For small epidemics, contact tracing is more effective on disassortative networks due to the greater resilience of assortative networks to link removal. Multi-step contact tracing is more effective than single-step tracing for assortative mixing, but this effect is smaller for disassortatively mixed networks.",2007-12-04,"Kiss, Istvan Z; Green, Darren M; Kao, Rowland R",J R Soc Interface,,,,document_parses/pdf_json/3f6a8fc2249ec3b9bc431c5eded7f6234c75c49d.json,document_parses/pmc_json/PMC2386895.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2386895/,,2007.0,207,16
ze511t38,646484c8081b3f1bf336bae89411c2aa86885788,PMC,General Practice and Pandemic Influenza: A Framework for Planning and Comparison of Plans in Five Countries,10.1371/journal.pone.0002269,PMC2386973,18509538,cc-by,"BACKGROUND: Although primary health care, and in particular, general practice will be at the frontline in the response to pandemic influenza, there are no frameworks to guide systematic planning for this task or to appraise available plans for their relevance to general practice. We aimed to develop a framework that will facilitate planning for general practice, and used it to appraise pandemic plans from Australia, England, USA, New Zealand and Canada. METHODOLOGY/PRINCIPAL FINDINGS: We adapted the Haddon matrix to develop the framework, populating its cells through a multi-method study that incorporated the peer-reviewed and grey literature, interviews with general practitioners, practice nurses and senior decision-makers, and desktop simulation exercises. We used the framework to analyse 89 publicly-available jurisdictional plans at similar managerial levels in the five countries. The framework identifies four functional domains: clinical care for influenza and other needs, public health responsibilities, the internal environment and the macro-environment of general practice. No plan addressed all four domains. Most plans either ignored or were sketchy about non-influenza clinical needs, and about the contribution of general practice to public health beyond surveillance. Collaborations between general practices were addressed in few plans, and inter-relationships with the broader health system, even less frequently. CONCLUSIONS: This is the first study to provide a framework to guide general practice planning for pandemic influenza. The framework helped identify critical shortcomings in available plans. Engaging general practice effectively in planning is challenging, particularly where governance structures for primary health care are weak. We identify implications for practice and for research.",2008-05-28,"Patel, Mahomed S.; Phillips, Christine B.; Pearce, Christopher; Kljakovic, Marjan; Dugdale, Paul; Glasgow, Nicholas",PLoS One,,,,document_parses/pdf_json/646484c8081b3f1bf336bae89411c2aa86885788.json,document_parses/pmc_json/PMC2386973.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2386973/,,2008.0,253,16
ftlb5b95,fcbb20fc325656ad86d5ed3e810cd0f4639ada77,PMC,Apoptotic signals induce specific degradation of ribosomal RNA in yeast,10.1093/nar/gkm1100,PMC2396418,18385160,cc-by-nc,"Organisms exposed to reactive oxygen species, generated endogenously during respiration or by environmental conditions, undergo oxidative stress. Stress response can either repair the damage or activate one of the programmed cell death (PCD) mechanisms, for example apoptosis, and finally end in cell death. One striking characteristic, which accompanies apoptosis in both vertebrates and yeast, is a fragmentation of cellular DNA and mammalian apoptosis is often associated with degradation of different RNAs. We show that in yeast exposed to stimuli known to induce apoptosis, such as hydrogen peroxide, acetic acid, hyperosmotic stress and ageing, two large subunit ribosomal RNAs, 25S and 5.8S, became extensively degraded with accumulation of specific intermediates that differ slightly depending on cell death conditions. This process is most likely endonucleolytic, is correlated with stress response, and depends on the mitochondrial respiratory status: rRNA is less susceptible to degradation in respiring cells with functional defence against oxidative stress. In addition, RNA fragmentation is independent of two yeast apoptotic factors, metacaspase Yca1 and apoptosis-inducing factor Aif1, but it relies on the apoptotic chromatin condensation induced by histone H2B modifications. These data describe a novel phenotype for certain stress- and ageing-related PCD pathways in yeast.",2008-04-01,"Mroczek, Seweryn; Kufel, Joanna",Nucleic Acids Res,,,,document_parses/pdf_json/fcbb20fc325656ad86d5ed3e810cd0f4639ada77.json,document_parses/pmc_json/PMC2396418.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2396418/,,2008.0,195,10
3ib99gup,4ace931a12cf4c36b131fcf16b49bf36eb15f8e3,PMC,Virus Adaptation by Manipulation of Host's Gene Expression,10.1371/journal.pone.0002397,PMC2398778,18545680,cc-by,"Viruses adapt to their hosts by evading defense mechanisms and taking over cellular metabolism for their own benefit. Alterations in cell metabolism as well as side-effects of antiviral responses contribute to symptoms development and virulence. Sometimes, a virus may spill over from its usual host species into a novel one, where usually will fail to successfully infect and further transmit to new host. However, in some cases, the virus transmits and persists after fixing beneficial mutations that allow for a better exploitation of the new host. This situation would represent a case for a new emerging virus. Here we report results from an evolution experiment in which a plant virus was allowed to infect and evolve on a naïve host. After 17 serial passages, the viral genome has accumulated only five changes, three of which were non-synonymous. An amino acid substitution in the viral VPg protein was responsible for the appearance of symptoms, whereas one substitution in the viral P3 protein the epistatically contributed to exacerbate severity. DNA microarray analyses show that the evolved and ancestral viruses affect the global patterns of host gene expression in radically different ways. A major difference is that genes involved in stress and pathogen response are not activated upon infection with the evolved virus, suggesting that selection has favored viral strategies to escape from host defenses.",2008-06-11,"Agudelo-Romero, Patricia; Carbonell, Pablo; Perez-Amador, Miguel A.; Elena, Santiago F.",PLoS One,,,,document_parses/pdf_json/4ace931a12cf4c36b131fcf16b49bf36eb15f8e3.json,document_parses/pmc_json/PMC2398778.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2398778/,,2008.0,222,8
gy2b7of9,976496c92ea74a516df11ebb445433f724e7f522,PMC,Deletion of human metapneumovirus M2-2 increases mutation frequency and attenuates growth in hamsters,10.1186/1743-422x-5-69,PMC2426676,18519001,cc-by,"BACKGROUND: Human metapneumovirus (hMPV) infection can cause acute lower respiratory tract illness in infants, the immunocompromised, and the elderly. Currently there are no licensed preventative measures for hMPV infections. Using a variant of hMPV/NL/1/00 that does not require trypsin supplementation for growth in tissue culture, we deleted the M2-2 gene and evaluated the replication of rhMPV/ΔM2-2 virus in vitro and in vivo. RESULTS: In vitro studies showed that the ablation of M2-2 increased the propensity for insertion of U nucleotides in poly-U tracts of the genomic RNA. In addition, viral transcription was up-regulated although the level of genomic RNA remained comparable to rhMPV. Thus, deletion of M2-2 alters the ratio between hMPV genome copies and transcripts. In vivo, rhMPV/ΔM2-2 was attenuated compared to rhMPV in the lungs and nasal turbinates of hamsters. Hamsters immunized with one dose of rhMPV/ΔM2-2 were protected from challenge with 10(6 )PFU of wild type (wt) hMPV/NL/1/00. CONCLUSION: Our results suggest that hMPV M2-2 alters regulation of transcription and influences the fidelity of the polymerase complex during viral genome replication. In the hamster model, rhMPVΔM2-2 is attenuated and protective suggesting that deletion of M2-2 may result in a potential live vaccine candidate. A more thorough knowledge of the hMPV polymerase complex and the role of M2-2 during hMPV replication are being studied as we develop a potential live hMPV vaccine candidate that lacks M2-2 expression.",2008-06-03,"Schickli, Jeanne H; Kaur, Jasmine; MacPhail, Mia; Guzzetta, Jeanne M; Spaete, Richard R; Tang, Roderick S",Virol J,,,,document_parses/pdf_json/976496c92ea74a516df11ebb445433f724e7f522.json,document_parses/pmc_json/PMC2426676.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2426676/,,2008.0,229,13
cc5thj1g,315ec823ef271418d0855dc665c0d44341dfcc95,PMC,No Longer an Innocent Bystander: Epithelial Toll-Like Receptor Signaling in the Development of Mucosal Inflammation,10.2119/2008-00035.gribar,PMC2435494,18584047,no-cc,"Diseases of mucosal inflammation represent important causes of morbidity and mortality, and have led to intense research efforts to understand the factors that lead to their development. It is well accepted that a breakdown of the normally impermeant epithelial barrier of the intestine, the lung, and the kidney is associated with the development of inflammatory disease in these organs, yet significant controversy exists as to how this breakdown actually occurs, and how such a breakdown may lead to inflammation. In this regard, much work has focused upon the role of the epithelium as an “innocent bystander,” a target of a leukocyte-mediated inflammatory cascade that leads to its destruction in the mucosal inflammatory process. However, recent evidence from a variety of laboratories indicates that the epithelium is not merely a passive component in the steps that lead to mucosal inflammation, but is a central participant in the process. In addressing this controversy, we and others have determined that epithelial cells express Toll-like receptors (TLRs) of the innate immune system, and that activation of TLRs by endogenous and exogenous ligands may play a central role in determining the balance between a state of “mucosal homeostasis,” as is required for optimal organ function, and “mucosal injury,” leading to mucosal inflammation and barrier breakdown. In particular, activation of TLRs within intestinal epithelial cells leads to the development of cellular injury and impairment in mucosal repair in the pathogenesis of intestinal inflammation, while activation of TLRs in the lung and kidney may participate in the development of pneumonitis and nephritis respectively. Recent work in support of these concepts is extensively reviewed, while essential areas of further study that are required to determine the significance of epithelial TLR signaling during states of health and disease are outlined.",2008-06-17,"Gribar, Steven C; Richardson, Ward M; Sodhi, Chhinder P; Hackam, David J",Mol Med,,,,document_parses/pdf_json/315ec823ef271418d0855dc665c0d44341dfcc95.json,document_parses/pmc_json/PMC2435494.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2435494/,,2008.0,291,15
lrtt9r1h,9e45efb86c7c552be221e4d1356d9374a7ebc204,PMC,Ubiquitination Is Required for Effective Replication of Coxsackievirus B3,10.1371/journal.pone.0002585,PMC2440516,18612413,cc-by,"BACKGROUND: Protein ubiquitination and/or degradation by the ubiquitin/proteasome system (UPS) have been recognized as critical mechanisms in the regulation of numerous essential cellular functions. The importance of the UPS in viral pathogenesis has become increasingly apparent. Using murine cardiomyocytes, we have previously demonstrated that the UPS plays a key role in the replication of coxsackievirus B3 (CVB3), an important human pathogen associated with various diseases. To further elucidate the underlying mechanisms, we examined the interplay between the UPS and CVB3, focusing on the role of ubiquitination in viral lifecycle. METHODOLOGY/PRINCIPAL FINDINGS: As assessed by in situ hybridization, Western blot, and plaque assay, we showed that proteasome inhibition decreased CVB3 RNA replication, protein synthesis, and viral titers in HeLa cells. There were no apparent changes in 20S proteasome activities following CVB3 infection. However, we found viral infection led to an accumulation of protein-ubiquitin conjugates, accompanied by a decreased protein expression of free ubiquitin, implicating an important role of ubiquitination in the UPS-mediated viral replication. Using small-interfering RNA, we demonstrated that gene-silencing of ubiquitin significantly reduced viral titers, possibly through downregulation of protein ubiquitination and subsequent alteration of protein function and/or degradation. Inhibition of deubiquitinating enzymes apparently enhances the inhibitory effects of proteasome inhibitors on CVB3 replication. Finally, by immunoprecipitation, we showed that coxsackieviral polymerase 3D was post-translationally modified by ubiquitination and such modification might be a prerequisite for its function in transcriptional regulation of viral genome. CONCLUSION: Coxsackievirus infection promotes protein ubiquitination, contributing to effective viral replication, probably through ubiquitin modification of viral polymerase.",2008-07-09,"Si, Xiaoning; Gao, Guang; Wong, Jerry; Wang, Yahong; Zhang, Jingchun; Luo, Honglin",PLoS One,,,,document_parses/pdf_json/9e45efb86c7c552be221e4d1356d9374a7ebc204.json,document_parses/pmc_json/PMC2440516.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2440516/,,2008.0,253,9
umvrwgaw,6bfd7a2e092c039e792bae569c8406f2a47c2759,PMC,Professional and Home-Made Face Masks Reduce Exposure to Respiratory Infections among the General Population,10.1371/journal.pone.0002618,PMC2440799,18612429,cc-by,"BACKGROUND: Governments are preparing for a potential influenza pandemic. Therefore they need data to assess the possible impact of interventions. Face-masks worn by the general population could be an accessible and affordable intervention, if effective when worn under routine circumstances. METHODOLOGY: We assessed transmission reduction potential provided by personal respirators, surgical masks and home-made masks when worn during a variety of activities by healthy volunteers and a simulated patient. PRINCIPAL FINDINGS: All types of masks reduced aerosol exposure, relatively stable over time, unaffected by duration of wear or type of activity, but with a high degree of individual variation. Personal respirators were more efficient than surgical masks, which were more efficient than home-made masks. Regardless of mask type, children were less well protected. Outward protection (mask wearing by a mechanical head) was less effective than inward protection (mask wearing by healthy volunteers). CONCLUSIONS/SIGNIFICANCE: Any type of general mask use is likely to decrease viral exposure and infection risk on a population level, in spite of imperfect fit and imperfect adherence, personal respirators providing most protection. Masks worn by patients may not offer as great a degree of protection against aerosol transmission.",2008-07-09,"van der Sande, Marianne; Teunis, Peter; Sabel, Rob",PLoS One,,,,document_parses/pdf_json/6bfd7a2e092c039e792bae569c8406f2a47c2759.json,document_parses/pmc_json/PMC2440799.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2440799/,,2008.0,191,14
fw6q4qpq,0cd96fd42139b22b63e5752eda2c38990a18763a,PMC,Oct-4 Expression Maintained Cancer Stem-Like Properties in Lung Cancer-Derived CD133-Positive Cells,10.1371/journal.pone.0002637,PMC2440807,18612434,cc-by,"CD133 (prominin-1), a 5-transmembrane glycoprotein, has recently been considered to be an important marker that represents the subset population of cancer stem-like cells. Herein we report the isolation of CD133-positive cells (LC-CD133(+)) and CD133-negative cells (LC-CD133(−)) from tissue samples of ten patients with non-small cell lung cancer (LC) and five LC cell lines. LC-CD133(+) displayed higher Oct-4 expressions with the ability to self-renew and may represent a reservoir with proliferative potential for generating lung cancer cells. Furthermore, LC-CD133(+), unlike LC-CD133(−), highly co-expressed the multiple drug-resistant marker ABCG2 and showed significant resistance to chemotherapy agents (i.e., cisplatin, etoposide, doxorubicin, and paclitaxel) and radiotherapy. The treatment of Oct-4 siRNA with lentiviral vector can specifically block the capability of LC-CD133(+) to form spheres and can further facilitate LC-CD133(+) to differentiate into LC-CD133(−). In addition, knock-down of Oct-4 expression in LC-CD133(+) can significantly inhibit the abilities of tumor invasion and colony formation, and increase apoptotic activities of caspase 3 and poly (ADP-ribose) polymerase (PARP). Finally, in vitro and in vivo studies further confirm that the treatment effect of chemoradiotherapy for LC-CD133(+) can be improved by the treatment of Oct-4 siRNA. In conclusion, we demonstrated that Oct-4 expression plays a crucial role in maintaining the self-renewing, cancer stem-like, and chemoradioresistant properties of LC-CD133(+). Future research is warranted regarding the up-regulated expression of Oct-4 in LC-CD133(+) and malignant lung cancer.",2008-07-09,"Chen, Yu-Chih; Hsu, Han-Shui; Chen, Yi-Wei; Tsai, Tung-Hu; How, Chorng-Kuang; Wang, Chien-Ying; Hung, Shih-Chieh; Chang, Yuh-Lih; Tsai, Ming-Long; Lee, Yi-Yen; Ku, Hung-Hai; Chiou, Shih-Hwa",PLoS One,,,,document_parses/pdf_json/0cd96fd42139b22b63e5752eda2c38990a18763a.json,document_parses/pmc_json/PMC2440807.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2440807/,,2008.0,224,11
b8xb1f12,c60e9faaf8d025d3cf00b275de051fc9bc3b5bd4,PMC,Early transcriptional response in the jejunum of germ-free piglets after oral infection with virulent rotavirus,10.1007/s00705-008-0118-6,PMC2441536,18523839,no-cc,"Germ-free piglets were orally infected with virulent rotavirus to collect jejunal mucosal scrapings at 12 and 18 hours post infection (two piglets per time point). IFN-gamma mRNA expression was stimulated in the mucosa of all four infected piglets, indicating that they all responded to the rotavirus infection. RNA pools prepared from two infected piglets were used to compare whole mucosal gene expression at 12 and 18 hpi to expression in uninfected germ-free piglets (n = 3) using a porcine intestinal cDNA microarray. Microarray analysis identified 13 down-regulated and 17 up-regulated genes. Northern blot analysis of a selected group of genes confirmed the data of the microarray. Genes were functionally clustered in interferon-regulated genes, proliferation/differentiation genes, apoptosis genes, cytoskeleton genes, signal transduction genes, and enterocyte digestive, absorptive, and transport genes. Down-regulation of the transport gene cluster reflected in part the loss of rotavirus-infected enterocytes from the villous tips. Data mining suggested that several genes were regulated in lower- or mid-villus immature enterocytes and goblet cells, probably to support repair of the damaged epithelial cell layer at the villous tips. Furthermore, up-regulation was observed for IFN-γ induced guanylate binding protein 2, a protein that effectively inhibited VSV and EMCV replication in vitro (Arch Virol 150:1213–1220, 2005). This protein may play a role in the small intestine’s innate defense against enteric viruses like rotavirus. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1007/s00705-008-0118-6) contains supplementary material, which is available to authorized users.",2008-06-04,"Hulst, Marcel; Kerstens, Hinri; de Wit, Agnes; Smits, Mari; van der Meulen, Jan; Niewold, Theo",Arch Virol,,,,document_parses/pdf_json/c60e9faaf8d025d3cf00b275de051fc9bc3b5bd4.json,document_parses/pmc_json/PMC2441536.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2441536/,,2008.0,240,15
ujbclp35,77138f50684f6b8c48752afd24cbb63abaad4aa4,PMC,"Gatekeepers of health: A qualitative assessment of child care centre staff's perspectives, practices and challenges to enteric illness prevention and management in child care centres",10.1186/1471-2458-8-212,PMC2443801,18554408,cc-by,"BACKGROUND: Enteric outbreaks associated with child care centres (CCC) have been well documented internationally and in Canada. The current literature focuses on identifying potential risk factors for introduction and transmission of enteric disease, but does not examine why these risk factors happen, how the risk is understood and managed by the staff of CCCs, or what challenges they experience responding to enteric illness. The purpose of this study was to explore the understanding, knowledge and actions of CCC staff regarding enteric illness and outbreaks, and to identify challenges that staff encounter while managing them. METHODS: Focus groups were conducted with staff of regulated CCCs in Southern Ontario. Five focus groups were held with 40 participants. An open ended style of interviewing was used. Data were analyzed using content analysis. RESULTS: CCC staff play an important role in preventing and managing enteric illness. Staff used in-depth knowledge of the children, the centre and their personal experiences to assist in making decisions related to enteric illness. The decisions and actions may differ from guidance provided by public health officials, particularly when faced with challenges related to time, money, staffing and parents. CONCLUSION: CCC staff relied on experience and judgment in coordination with public health information to assist decision-making in the management of enteric illness and outbreaks. Advice and guidance from public health officials to CCC staff needs to be consistent yet flexible so that it may be adapted in a variety of situations and meet regulatory and public health requirements.",2008-06-13,"Taylor, Marsha; Adams, Cindy L; Ellis, Andrea",BMC Public Health,,,,document_parses/pdf_json/77138f50684f6b8c48752afd24cbb63abaad4aa4.json,document_parses/pmc_json/PMC2443801.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2443801/,,2008.0,248,25
kamvao4b,341a9a57e865081e81a9c60b97802773761ce8c4,PMC,Dating the time of viral subtype divergence,10.1186/1471-2148-8-172,PMC2443812,18541033,cc-by,"Precise dating of viral subtype divergence enables researchers to correlate divergence with geographic and demographic occurrences. When historical data are absent (that is, the overwhelming majority), viral sequence sampling on a time scale commensurate with the rate of substitution permits the inference of the times of subtype divergence. Currently, researchers use two strategies to approach this task, both requiring strong conditions on the molecular clock assumption of substitution rate. As the underlying structure of the substitution rate process at the time of subtype divergence is not understood and likely highly variable, we present a simple method that estimates rates of substitution, and from there, times of divergence, without use of an assumed molecular clock. We accomplish this by blending estimates of the substitution rate for triplets of dated sequences where each sequence draws from a distinct viral subtype, providing a zeroth-order approximation for the rate between subtypes. As an example, we calculate the time of divergence for three genes among influenza subtypes A-H3N2 and B using subtype C as an outgroup. We show a time of divergence approximately 100 years ago, substantially more recent than previous estimates which range from 250 to 3800 years ago.",2008-06-09,"O'Brien, John D; She, Zhen-Su; Suchard, Marc A",BMC Evol Biol,,,,document_parses/pdf_json/341a9a57e865081e81a9c60b97802773761ce8c4.json,document_parses/pmc_json/PMC2443812.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2443812/,,2008.0,195,7
